7183		0.000643	0.000629	0.560101	0.397772	0.000548	0.001141	0.000911	0.00066	0.037098	0.000498
7184		0.000971	0.226834	0.000119	0.040297	0.00066	0.000169	0.730606	0.00011	0.000116	0.000117
3432		0.000176	0.004905	0.000043	0.173155	0.000025	0.733436	0.010946	0.06808	0.009209	0.000025
7186		0.28501	0.000126	0.362723	0.000171	0.000051	0.00007	0.294865	0.000069	0.056826	0.00009
7187		0.000044	0.000042	0.000048	0.894973	0.000038	0.000075	0.007489	0.000056	0.097198	0.000037
623		0.681931	0.002172	0.0002	0.000238	0.0002	0.314403	0.000258	0.0002	0.0002	0.0002
875		0.000102	0.000726	0.000294	0.00014	0.026526	0.000136	0.000804	0.000199	0.970988	0.000085
622		0.000042	0.000037	0.693377	0.000041	0.00003	0.000037	0.000091	0.290068	0.000033	0.016244
872		0.00005	0.00007	0.369383	0.043865	0.000035	0.000057	0.432563	0.153909	0.000039	0.000029
1225		0.142518	0.000068	0.098471	0.005024	0.004276	0.000848	0.746027	0.000163	0.002576	0.00003
3435		0.000104	0.000163	0.163769	0.000116	0.000108	0.000094	0.834724	0.000113	0.000732	0.000078
12833		0.000044	0.383791	0.00068	0.000087	0.568606	0.00002	0.00005	0.046682	0.000025	0.000015
12832		0.000046	0.417093	0.001361	0.000061	0.561944	0.000021	0.00003	0.019401	0.000031	0.000012
12831		0.102796	0.000089	0.000031	0.114091	0.681308	0.000019	0.007137	0.094479	0.000035	0.000015
620		0.000035	0.000034	0.799424	0.000034	0.000024	0.000029	0.191361	0.008986	0.000032	0.000042
8549		0.000015	0.000016	0.966403	0.000017	0.000017	0.000015	0.032955	0.000528	0.000022	0.000012
870		0.879487	0.075622	0.001608	0.011718	0.002102	0.010823	0.004536	0.000003	0.00687	0.007231
8019		0.000062	0.076756	0.000042	0.813792	0.000031	0.000133	0.104701	0.004342	0.000115	0.000027
8018		0.001077	0.000071	0.00308	0.624273	0.00004	0.083931	0.193371	0.094044	0.000052	0.000061
8017		0.108214	0.000897	0.043008	0.801978	0.000122	0.000107	0.007474	0.016687	0.021503	0.00001
627		0.00003	0.000097	0.448864	0.000041	0.018913	0.000035	0.000077	0.344097	0.187818	0.000029
8015		0.000292	0.000152	0.000575	0.872766	0.000106	0.000966	0.000175	0.124542	0.000146	0.000279
871		0.000079	0.000085	0.492882	0.000139	0.000068	0.000692	0.501186	0.004618	0.000181	0.00007
8013		0.000044	0.000043	0.000135	0.239793	0.063499	0.000112	0.696206	0.000073	0.000059	0.000036
8012		0.068	0.000235	0.015327	0.901497	0.000127	0.000198	0.001071	0.000014	0.013518	0.000013
8011		0.000047	0.000046	0.000173	0.257565	0.06594	0.000097	0.675989	0.000048	0.000053	0.000042
626		0.000558	0.000048	0.000041	0.000044	0.000027	0.000042	0.942029	0.056625	0.000563	0.000023
7456		0.000012	0.000011	0.000011	0.999913	0.000008	0.00001	0.000009	0.000011	0.000008	0.000007
4592		0.000103	0.000101	0.999017	0.000084	0.000084	0.000101	0.0001	0.000249	0.000083	0.000077
7454		0.000217	0.000239	0.000236	0.212282	0.000205	0.000206	0.785892	0.000296	0.000204	0.000224
7455		0.000012	0.000011	0.000011	0.999909	0.000008	0.000011	0.00001	0.000012	0.000008	0.000007
7452		0.562831	0.431028	0.000017	0.000085	0.000015	0.000021	0.005917	0.000014	0.000058	0.000015
625		0.388834	0.024727	0.00855	0.158363	0.000038	0.091448	0.269246	0.029	0.029759	0.000035
7450		0.000184	0.000178	0.000207	0.000253	0.343017	0.000178	0.425536	0.230061	0.000219	0.000166
2036		0.000084	0.000079	0.843433	0.15579	0.000057	0.000127	0.000124	0.000135	0.000114	0.000058
624		0.000029	0.000037	0.425721	0.000036	0.020031	0.000037	0.00006	0.373985	0.180031	0.000031
4590		0.000017	0.00002	0.000024	0.999619	0.000017	0.000017	0.000235	0.000023	0.000015	0.000012
7458		0.02725	0.201732	0.000082	0.225515	0.000036	0.001367	0.401262	0.000129	0.142592	0.000035
7459		0.000061	0.006621	0.019616	0.442856	0.00005	0.023961	0.481779	0.024901	0.000066	0.00009
4591		0.00099	0.00099	0.001633	0.001143	0.00099	0.001238	0.750451	0.003433	0.238141	0.00099
4596		0.000017	0.00002	0.000023	0.999697	0.000018	0.000017	0.000157	0.000023	0.000015	0.000013
4849		0.007815	0.68904	0.000009	0.000008	0.000004	0.303103	0.000005	0.000004	0.000009	0.000003
13603		0.001903	0.007731	0.000059	0.513546	0.005231	0.381959	0.088018	0.001422	0.0001	0.00003
4594		0.090605	0.000026	0.01343	0.894365	0.000012	0.000017	0.000023	0.000015	0.001406	0.000102
13602		0.204977	0.163142	0.000066	0.178744	0.011784	0.189143	0.191042	0.020626	0.040442	0.000035
4595		0.00099	0.00099	0.001633	0.001143	0.00099	0.001238	0.750451	0.003433	0.238141	0.00099
13601		0.000015	0.695208	0.000231	0.224767	0.015465	0.055305	0.000583	0.004653	0.00376	0.000012
10884		0.921058	0.000016	0.005532	0.000284	0.00044	0.047795	0.024836	0.000017	0.000014	0.000008
2749		0.022173	0.000343	0.558414	0.054497	0.000174	0.000283	0.083902	0.000463	0.2796	0.00015
10886		0.074934	0.036823	0.041443	0.75812	0.000015	0.00007	0.085783	0.002753	0.000045	0.000014
10887		0.106494	0.70023	0.000009	0.182273	0.009338	0.00124	0.000358	0.000005	0.00005	0.000003
10880		0.000385	0.00011	0.07348	0.000105	0.000058	0.00026	0.000102	0.825407	0.000047	0.100046
10881		0.005988	0.109873	0.053185	0.746113	0.000023	0.000182	0.057729	0.02685	0.000036	0.000021
10882		0.659337	0.000083	0.059913	0.234652	0.000031	0.000071	0.00511	0.039604	0.001165	0.000035
4845		0.000012	0.000013	0.000012	0.000018	0.000008	0.999896	0.000011	0.00001	0.000011	0.000008
13607		0.012109	0.005201	0.000059	0.459352	0.000035	0.46497	0.049149	0.008993	0.000087	0.000044
10888		0.073898	0.024965	0.049966	0.773449	0.000014	0.000054	0.074633	0.002961	0.000048	0.000013
4598		0.000244	0.00717	0.959152	0.000163	0.000249	0.000146	0.031706	0.0002	0.000769	0.000202
12877		0.000023	0.000018	0.000023	0.23714	0.636693	0.018442	0.107585	0.000036	0.000027	0.000014
13606		0.000033	0.000027	0.003418	0.482409	0.000942	0.429282	0.000621	0.00015	0.083099	0.000019
14464		0.000548	0.000429	0.101026	0.000626	0.000342	0.894777	0.000941	0.000593	0.000378	0.000339
8291		0.000027	0.000023	0.000018	0.999831	0.000015	0.000019	0.000019	0.000014	0.00002	0.000013
4599		0.000017	0.00002	0.000023	0.999697	0.000018	0.000017	0.000157	0.000023	0.000015	0.000013
4734		0.000065	0.000051	0.00004	0.000045	0.000035	0.099273	0.850165	0.000051	0.000039	0.050236
8290		0.000254	0.000267	0.002768	0.000339	0.000274	0.000379	0.000258	0.994665	0.000546	0.000249
4735		0.000224	0.138563	0.000177	0.000147	0.094386	0.000254	0.765854	0.000153	0.000143	0.0001
8293		0.000265	0.000266	0.996074	0.000296	0.00133	0.000275	0.000453	0.000364	0.00041	0.000266
14476		0.000185	0.000162	0.001066	0.024649	0.000154	0.319325	0.000202	0.653924	0.000191	0.000143
8292		0.000085	0.000113	0.078446	0.000136	0.000054	0.000062	0.85263	0.068339	0.000072	0.000063
2039		0.000089	0.000077	0.16426	0.000094	0.000075	0.000085	0.690896	0.14426	0.000088	0.000075
8295		0.000049	0.000058	0.005556	0.000235	0.000047	0.000048	0.894714	0.033075	0.066187	0.00003
4843		0.000076	0.135724	0.00006	0.000089	0.000117	0.293255	0.570254	0.000318	0.000059	0.000048
12876		0.000112	0.026485	0.000029	0.423324	0.010938	0.034616	0.038964	0.000028	0.465491	0.000013
4738		0.000566	0.795287	0.000025	0.001879	0.000012	0.202032	0.000147	0.000014	0.000025	0.000014
8294		0.000026	0.000047	0.000023	0.000027	0.000023	0.000043	0.001403	0.017682	0.000016	0.980709
4739		0.017027	0.026305	0.000008	0.108337	0.005478	0.84281	0.00001	0.000008	0.000013	0.000005
8297		0.241811	0.01561	0.000009	0.691479	0.000007	0.000027	0.00028	0.00001	0.050761	0.000006
8296		0.190943	0.000088	0.185182	0.254674	0.000127	0.000861	0.001509	0.268594	0.097971	0.000051
393		0.00002	0.000016	0.000026	0.00002	0.000016	0.000019	0.000113	0.999735	0.000019	0.000016
392		0.000033	0.00007	0.680213	0.000309	0.000288	0.000029	0.00856	0.039848	0.27054	0.00011
391		0.00004	0.000042	0.000041	0.015251	0.000028	0.000553	0.000072	0.983899	0.000041	0.000033
390		0.000018	0.000017	0.000025	0.000024	0.000017	0.00002	0.000038	0.999804	0.00002	0.000016
397		0.131059	0.000031	0.034838	0.000154	0.799463	0.000029	0.003896	0.030448	0.000068	0.000013
396		0.078094	0.000082	0.373987	0.000083	0.000079	0.000076	0.547301	0.00013	0.000097	0.000072
395		0.000036	0.000038	0.000036	0.01109	0.000026	0.000427	0.000059	0.988221	0.000036	0.00003
394		0.13826	0.000024	0.072535	0.000067	0.763423	0.000023	0.001064	0.024538	0.000056	0.000012
399		0.117484	0.000066	0.059925	0.000355	0.707578	0.000045	0.098649	0.015864	0.000025	0.00001
398		0.000011	0.00001	0.000014	0.00003	0.000008	0.000015	0.000022	0.99987	0.000012	0.000009
2309		0.00004	0.0001	0.000016	0.001557	0.000017	0.9982	0.000021	0.000018	0.000016	0.000013
2308		0.000076	0.000049	0.186809	0.000053	0.005626	0.000057	0.000159	0.790919	0.016213	0.000039
4729		0.000072	0.000071	0.927639	0.000066	0.000056	0.003014	0.068467	0.000517	0.00006	0.000038
4728		0.000162	0.000163	0.514237	0.000225	0.000244	0.000181	0.168812	0.315598	0.000255	0.000125
2301		0.000045	0.000741	0.882917	0.000041	0.00002	0.000296	0.002853	0.112818	0.000159	0.000109
2300		0.000042	0.000224	0.867403	0.000039	0.000021	0.00066	0.003565	0.127717	0.0002	0.00013
2303		0.000013	0.000013	0.64977	0.000016	0.025959	0.000013	0.000023	0.322935	0.000305	0.000952
2302		0.000044	0.000048	0.000167	0.000051	0.014962	0.000046	0.048547	0.000126	0.935957	0.000053
2305		0.00038	0.000043	0.058309	0.000811	0.000019	0.001847	0.000027	0.938518	0.000028	0.000018
2304		0.001473	0.000054	0.068263	0.002673	0.000023	0.006296	0.000036	0.921119	0.000039	0.000022
2307		0.003821	0.000039	0.142691	0.000499	0.000017	0.017502	0.000025	0.835339	0.00005	0.000017
2306		0.000027	0.000096	0.000017	0.000834	0.000019	0.998937	0.000021	0.00002	0.000017	0.000014
5847		0.000067	0.00008	0.000063	0.000081	0.000054	0.000079	0.000082	0.000058	0.999383	0.000053
5846		0.000074	0.000075	0.198833	0.000103	0.156438	0.000076	0.009423	0.634719	0.000193	0.000065
5845		0.000015	0.000012	0.126807	0.000029	0.870579	0.000016	0.000193	0.002313	0.000017	0.000019
5844		0.000044	0.000028	0.000019	0.968793	0.000039	0.030547	0.000024	0.000017	0.000466	0.000023
5843		0.000163	0.000172	0.00013	0.000186	0.000118	0.745484	0.250622	0.002815	0.000141	0.000169
5842		0.000088	0.000032	0.000974	0.000973	0.00002	0.993413	0.00003	0.00441	0.000045	0.000015
5841		0.00002	0.000018	0.000013	0.936705	0.000013	0.063157	0.000028	0.000014	0.000019	0.000013
5840		0.000018	0.000014	0.047148	0.000027	0.952704	0.000017	0.000024	0.000022	0.000015	0.00001
11281		0.750344	0.048558	0.000068	0.000152	0.000064	0.107666	0.092956	0.000064	0.000063	0.000066
11280		0.001727	0.196601	0.000009	0.427133	0.306303	0.000018	0.060726	0.000011	0.000112	0.007359
11283		0.092538	0.334211	0.000086	0.000266	0.000079	0.000104	0.560896	0.000308	0.002107	0.009405
11282		0.000144	0.468266	0.000217	0.00012	0.000107	0.000159	0.530208	0.000531	0.000148	0.000102
11285		0.478532	0.00022	0.000045	0.430188	0.000045	0.000059	0.079723	0.011052	0.000044	0.000091
11284		0.002651	0.000052	0.000067	0.645145	0.00005	0.000064	0.35178	0.000081	0.000066	0.000044
5849		0.877286	0.083416	0.002035	0.002277	0.009865	0.016058	0.003731	0.000465	0.002637	0.00223
5848		0.000022	0.000033	0.000024	0.000027	0.000023	0.000023	0.000231	0.000452	0.989532	0.009631
3748		0.00035	0.000335	0.996506	0.000332	0.000332	0.000334	0.000332	0.000814	0.000332	0.000332
3749		0.000155	0.000154	0.00017	0.00016	0.000157	0.000193	0.000198	0.00018	0.998491	0.000143
3746		0.92034	0.045108	0.0114	0.011003	0.010863	0.000606	0.000222	0.000438	0.00002	0.000001
